url;price;currencyId;categoryId;picture;name;category1;category2;category3;category4;category5;category6;category7;Бренд;Холодопроизводительность (кВт);Теплопроизводительность (кВт);Тип Кондиционера;Артикул;Тип Блока;Тип Хладоагента;Инверторное управление;Класс Энергоэфективности: Охлаждение;Класс Энергоэфективности: Обогрев;Потребляемая мощность: Охлаждение (кВт);Потребляемая мощность: Обогрев (кВт);Рабочий Ток: Охлаждение (А);Рабочий Ток: Обогрев (А);Размер НЕТТО: Высота (мм);Размер НЕТТО: Ширина (мм);Размер НЕТТО: Глубина (мм);Вес НЕТТО (кг);Рабочий уровень шума (дБ);Источник питания;Размер соед. Труб: фаза - Жидкость;Размер соед. Труб: фаза - Газ;Допустимая уличная Температура: Охлаждение (°С);Допустимая уличная Температура: Обогрев (°С);Максимальная длина трассы (м);Максимальный перепад высот (м);Тип вн. Блока;Маркетинговые баллы;Наличие Пульта Управления
"http://b2b.optim-m.ru/catalog/vn_bl_kassetnogo_tipa_neinvertornye_lg/ut36_vnutrenniy_blok_tm_lg/";"0";"RUR";"727";"http://pt.loc/image/providers/optim/picture/14c/14c544e9cdf63fe267eca037533c71a5.jpeg,http://pt.loc/image/providers/optim/picture/a05/a05e4137a194a2f0952690884ca5be95.jpeg,http://pt.loc/image/providers/optim/picture/56d/56d069602934ab0abcd0e5e49ec84ff2.jpeg";"UT36 Внутренний блок ТМ LG";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Вн. бл. кассетного типа &quot;неинверторные&quot; (LG)";"";"";"";"LG";"10";"11";"Полупром";"000008559";"Внутренний";"R410A";"Нет";"A";"A";"2.82";"3.09";"0.06";"0.6";"246";"840";"840";"";"37";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"15,88 (5/8)";"43";"-15";"";"";"Кассетные";"50";"Да"
"http://b2b.optim-m.ru/catalog/vn_bl_kassetnogo_tipa_neinvertornye_lg/ut36_nndr0_vnutrenniy_blok_tm_lg/";"0";"RUR";"727";"http://pt.loc/image/providers/optim/picture/92e/92eced55fa710613a1d4905a0ec4dae2.jpeg,http://pt.loc/image/providers/optim/picture/a26/a26541535b935b0873400b9db334a905.jpeg,http://pt.loc/image/providers/optim/picture/96f/96f5cb883930032e1b3a33e07ce2f77b.jpeg";"UT36.NNDR0  Внутренний блок ТМ LG";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Вн. бл. кассетного типа &quot;неинверторные&quot; (LG)";"";"";"";"LG";"10";"11";"Полупром";"000008790";"Внутренний";"R410A";"Нет";"A";"A";"3.8";"3.4";"0.6";"0.6";"246";"840";"840";"";"40";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"15,88 (5/8)";"43";"-15";"50";"30";"Кассетные";"50";"Да"
"http://b2b.optim-m.ru/catalog/vn_bl_kassetnogo_tipa_neinvertornye_lg/ut48_nmdr0_vnutrenniy_blok_tm_lg/";"0";"RUR";"727";"http://pt.loc/image/providers/optim/picture/bde/bde07896ba8070bdd561fa33b7b3ddba.jpeg,http://pt.loc/image/providers/optim/picture/d70/d70b4482c49b272c153ac2efbdc78033.jpeg,http://pt.loc/image/providers/optim/picture/6a6/6a6ee221ef826e3c43151efa99092d43.jpeg";"UT48.NMDR0  Внутренний блок ТМ LG";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Вн. бл. кассетного типа &quot;неинверторные&quot; (LG)";"";"";"";"LG";"13.4";"15";"Полупром";"000008920";"Внутренний";"R410A";"Нет";"A";"A";"5.63";"5.05";"0.72";"0.72";"288";"840";"840";"26";"47";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"15,88 (5/8)";"43";"-15";"50";"30";"Кассетные";"50";"Да"
"http://b2b.optim-m.ru/catalog/vn_bl_kassetnogo_tipa_neinvertornye_lg/ut60_nmd_vnutrenniy_blok_tm_lg/";"0";"RUR";"727";"http://pt.loc/image/providers/optim/picture/555/555f5759f01c5954cdad360b4820f5f6.jpeg,http://pt.loc/image/providers/optim/picture/de9/de9f6f625763d582fa4f9a846d3b0ee1.jpeg,http://pt.loc/image/providers/optim/picture/7c7/7c78b76352249993a9d0aa3938b3f0ee.jpeg";"UT60.NMD  Внутренний блок ТМ LG";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Вн. бл. кассетного типа &quot;неинверторные&quot; (LG)";"";"";"";"LG";"15";"16.9";"Полупром";"000009903";"Внутренний";"R410A";"Нет";"A";"A";"5.4";"5.5";"1";"1";"288";"840";"840";"";"43";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"15,88 (5/8)";"43";"-15";"";"";"Кассетные";"50";"Да"
"http://b2b.optim-m.ru/catalog/vn_bl_kassetnogo_tipa_neinvertornye_lg/ut60_nmdr0_vnutrenniy_blok_tm_lg/";"0";"RUR";"727";"http://pt.loc/image/providers/optim/picture/32e/32e305e5d8ab7b87cfd55158d2bc77eb.jpeg,http://pt.loc/image/providers/optim/picture/4d7/4d750d0da0dc2243ce9b545ef2dfdb0c.jpeg,http://pt.loc/image/providers/optim/picture/27a/27ac88ad70568639f4e37e0a1917cf4c.jpeg";"UT60.NMDR0 Внутренний блок ТМ LG";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Вн. бл. кассетного типа &quot;неинверторные&quot; (LG)";"";"";"";"LG";"15";"17";"Полупром";"000008561";"Внутренний";"R410A";"Нет";"A";"A";"5.9";"5.8";"0.72";"0.72";"288";"840";"840";"";"47";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"15,88 (5/8)";"43";"-15";"50";"30";"Кассетные";"50";"Да"
"http://b2b.optim-m.ru/catalog/vn_bl_kassetnogo_tipa_invertornye_lg/ct09_nr2r0_vnutrenniy_blok_kassetnogo_tipa_lg/";"0";"RUR";"728";"http://pt.loc/image/providers/optim/picture/67e/67e07fc3ee6958752ab5d42ef673f410.jpeg,http://pt.loc/image/providers/optim/picture/cda/cdad9a8a0b605ae6dd883ced32b0ef50.jpeg,http://pt.loc/image/providers/optim/picture/28f/28fddccf189cbf12f9627178f638f76f.jpeg";"CT09.NR2R0 Внутренний блок кассетного типа LG";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Вн. бл. кассетного типа &quot;инверторные&quot; (LG)";"";"";"";"LG";"2.5";"3";"Полупром";"000009551";"Внутренний";"R410A";"Да";"A";"A";"0.75";"0.81";"0.4";"0.4";"214";"570";"570";"14";"33";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"9,52 (3/8)";"43";"-15";"15";"10";"Кассетные";"";"Да"
"http://b2b.optim-m.ru/catalog/vn_bl_kassetnogo_tipa_invertornye_lg/ct24_np2r0_vnutrenniy_blok_tm_lg/";"0";"RUR";"728";"http://pt.loc/image/providers/optim/picture/338/338a35eb16caf68bf27e26133eb7e2f9.jpeg";"CT24.NP2R0 Внутренний блок ТМ LG";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Вн. бл. кассетного типа &quot;инверторные&quot; (LG)";"";"";"";"LG";"7";"8";"Полупром";"000009125";"Внутренний";"R410A";"Да";"";"";"1.92";"2.21";"0.6";"0.6";"204";"840";"840";"20.5";"37";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"15,88 (5/8)";"-15";"-18";"50";"30";"Кассетные";"";""
"http://b2b.optim-m.ru/catalog/vn_bl_kassetnogo_tipa_invertornye_lg/ut18wc_np1r0_vnutrenniy_blok_tm_lg_smart/";"0";"RUR";"728";"http://pt.loc/image/providers/optim/picture/da7/da705565159a278666a30dec03dcbbcf.jpeg";"UT18WC.NP1R0 Внутренний блок ТМ LG SMART";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Вн. бл. кассетного типа &quot;инверторные&quot; (LG)";"";"";"";"LG";"5.5";"5.8";"VRF";"000016927";"Внутренний";"R410A";"Да";"A";"A";"0.06";"0.06";"0.6";"0.6";"204";"840";"840";"21";"38";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"12,7 (1/2)";"";"";"";"";"Кассетные";"";"Да"
"http://b2b.optim-m.ru/catalog/vn_bl_kassetnogo_tipa_invertornye_lg/ut24wc_np1r0_vnutrenniy_blok_tm_lg_smart/";"0";"RUR";"728";"http://pt.loc/image/providers/optim/picture/9a0/9a036409d9f7c2914e4dce6787d864d4.jpeg";"UT24WC.NP1R0 Внутренний блок ТМ LG SMART";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Вн. бл. кассетного типа &quot;инверторные&quot; (LG)";"";"";"";"LG";"8.1";"8.6";"VRF";"000016937";"Внутренний";"R410A";"Да";"A";"A";"0.06";"0.06";"0.6";"0.6";"204";"840";"840";"21";"40";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"15,88 (5/8)";"";"";"";"";"Кассетные";"";"Да"
"http://b2b.optim-m.ru/catalog/vn_bl_kassetnogo_tipa_invertornye_lg/ut30w_np2r0_vnutrenniy_blok_tm_lg/";"0";"RUR";"728";"http://pt.loc/image/providers/optim/picture/0ec/0ec459c84bb9224709b4bd620ec141b8.jpeg,http://pt.loc/image/providers/optim/picture/ce2/ce2a1b9d64ccdca6c26ec8b59c1f0828.jpeg,http://pt.loc/image/providers/optim/picture/25e/25e724b708bc247d30eceb556855f3e9.jpeg";"UT30W.NP2R0 Внутренний блок ТМ LG";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Вн. бл. кассетного типа &quot;инверторные&quot; (LG)";"";"";"";"LG";"8";"9";"Полупром";"000009815";"Внутренний";"R410A";"Да";"A";"A";"2.5";"2.72";"0.6";"0.6";"204";"840";"840";"20.5";"40";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"15,88 (5/8)";"43";"-15";"50";"30";"Кассетные";"";"Да"
"http://b2b.optim-m.ru/catalog/vn_bl_kassetnogo_tipa_invertornye_lg/ut30wc_np1r0_vnutrenniy_blok_tm_lg_smart/";"0";"RUR";"728";"http://pt.loc/image/providers/optim/picture/cb3/cb38f55108bb6e9bd59b2445e783207c.jpeg";"UT30WC.NP1R0 Внутренний блок ТМ LG SMART";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Вн. бл. кассетного типа &quot;инверторные&quot; (LG)";"";"";"";"LG";"8.4";"8.8";"VRF";"000016921";"Внутренний";"R410A";"Да";"A";"A";"0.08";"0.08";"0.6";"0.6";"204";"840";"840";"21";"42";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"12,7 (1/2)";"";"";"";"";"Кассетные";"";"Да"
"http://b2b.optim-m.ru/catalog/vn_bl_kassetnogo_tipa_invertornye_lg/ut36w_nn2r0_vnutrenniy_blok_tm_lg/";"0";"RUR";"728";"http://pt.loc/image/providers/optim/picture/c9e/c9eea0dd052bf21c1f2840098e5a4cb6.jpeg,http://pt.loc/image/providers/optim/picture/1ce/1cefb49284ffea82c2c2770a653d9f26.jpeg,http://pt.loc/image/providers/optim/picture/24b/24b6e1ba155ce7ca8d0b666e3318258b.jpeg";"UT36W.NN2R0 Внутренний блок ТМ LG";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Вн. бл. кассетного типа &quot;инверторные&quot; (LG)";"";"";"";"LG";"10";"11";"Полупром";"000009774";"Внутренний";"R410A";"Да";"A";"A";"2.82";"3.09";"0.6";"0.6";"246";"840";"840";"22.3";"40";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"15,88 (5/8)";"43";"-15";"50";"30";"Кассетные";"";"Да"
"http://b2b.optim-m.ru/catalog/vn_bl_kassetnogo_tipa_invertornye_lg/ut36wc_nm1r0_vnutrenniy_blok_tm_lg_smart/";"0";"RUR";"728";"http://pt.loc/image/providers/optim/picture/8da/8da303f655c540afe5221dccb13cd5dd.jpeg";"UT36WC.NM1R0 Внутренний блок ТМ LG SMART";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Вн. бл. кассетного типа &quot;инверторные&quot; (LG)";"";"";"";"LG";"11";"11.7";"VRF";"000016938";"Внутренний";"R410A";"Да";"A";"A";"0.21";"0.21";"1";"1";"288";"840";"840";"28";"48";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"15,88 (5/8)";"";"";"";"";"Кассетные";"";"Да"
"http://b2b.optim-m.ru/catalog/vn_bl_kassetnogo_tipa_invertornye_lg/ut42w_nm2r0_vnutrenniy_blok_kassetnogo_tipa_lg/";"0";"RUR";"728";"http://pt.loc/image/providers/optim/picture/870/8704e6584a61cc13e9776b2c54545cc6.jpeg,http://pt.loc/image/providers/optim/picture/c95/c9536f8daf232edc008aa62d28095f52.jpeg,http://pt.loc/image/providers/optim/picture/653/65367373e049473655e5e7d3f0fc9525.jpeg";"UT42W.NM2R0 Внутренний блок кассетного типа LG";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Вн. бл. кассетного типа &quot;инверторные&quot; (LG)";"";"";"";"LG";"12.5";"14";"Полупром";"000009303";"Внутренний";"R410A";"Да";"A";"A";"3.88";"3.89";"1";"1";"288";"840";"840";"24.6";"44";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"15,88 (5/8)";"43";"-15";"75";"30";"Кассетные";"";"Да"
"http://b2b.optim-m.ru/catalog/vn_bl_kassetnogo_tipa_invertornye_lg/ut48w_nm2r0_vnutrenniy_blok_tm_lg/";"0";"RUR";"728";"http://pt.loc/image/providers/optim/picture/caa/caa1025975e2a310546d88b96cc13e35.jpeg,http://pt.loc/image/providers/optim/picture/2e9/2e9f61fc0611b61626c0d76bc50b096d.jpeg,http://pt.loc/image/providers/optim/picture/618/6188d1efadab0c154207cad1b53b3ad3.jpeg";"UT48W.NM2R0 Внутренний блок ТМ LG";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Вн. бл. кассетного типа &quot;инверторные&quot; (LG)";"";"";"";"LG";"14";"15.5";"Полупром";"000008560";"Внутренний";"R410A";"Да";"A";"A";"4.62";"4.51";"1";"1";"288";"840";"840";"24.6";"47";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"15,88 (5/8)";"43";"-15";"75";"30";"Кассетные";"";"Да"
"http://b2b.optim-m.ru/catalog/vn_bl_kassetnogo_tipa_invertornye_lg/ut48wc_nm1r0_vnutrenniy_blok_tm_lg_smart/";"0";"RUR";"728";"http://pt.loc/image/providers/optim/picture/794/7944ae55c3ff12b291bb884b2bf411db.jpeg";"UT48WC.NM1R0 Внутренний блок ТМ LG SMART";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Вн. бл. кассетного типа &quot;инверторные&quot; (LG)";"";"";"";"LG";"14";"15.3";"VRF";"000016939";"Внутренний";"R410A";"Да";"A";"A";"0.21";"0.21";"1";"1";"288";"840";"840";"28";"52";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"19,05 (3/4)";"";"";"";"";"Кассетные";"";"Да"
"http://b2b.optim-m.ru/catalog/vn_bl_kassetnogo_tipa_invertornye_lg/ut60w_nm2r0_vnutrenniy_blok_kassetnogo_tipa_lg/";"0";"RUR";"728";"http://pt.loc/image/providers/optim/picture/401/401bf76e5594a54274735e2b3bf430fb.jpeg,http://pt.loc/image/providers/optim/picture/ff3/ff30bcdac1300835ba77c87bc4f8be0a.jpeg,http://pt.loc/image/providers/optim/picture/c8b/c8be38ff35feb3f3928b76208306b553.jpeg";"UT60W.NM2R0 Внутренний блок кассетного типа LG";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Вн. бл. кассетного типа &quot;инверторные&quot; (LG)";"";"";"";"LG";"15";"16.9";"Полупром";"000009302";"Внутренний";"R410A";"Да";"A";"A";"5.4";"5.5";"1";"1";"288";"840";"840";"24.6";"47";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"15,88 (5/8)";"43";"-15";"75";"30";"Кассетные";"";"Да"
"http://b2b.optim-m.ru/catalog/vn_bl_kassetnogo_tipa_invertornye_lg/ut60wc_nm1r0_vnutrenniy_blok_tm_lg_smart/";"0";"RUR";"728";"http://pt.loc/image/providers/optim/picture/5a5/5a5161c2c4f9183fcbea057c82e007ee.jpeg";"UT60WC.NM1R0 Внутренний блок ТМ LG SMART";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Вн. бл. кассетного типа &quot;инверторные&quot; (LG)";"";"";"";"LG";"16";"18.2";"VRF";"000016940";"Внутренний";"R410A";"Да";"A";"A";"0.21";"0.21";"1";"1";"288";"840";"840";"28";"52";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"19,05 (3/4)";"";"";"";"";"Кассетные";"";"Да"
"http://b2b.optim-m.ru/catalog/naruzh_bl_universalnye_invertornye_lg/uu09w_uldr0_naruzhnyy_blok_lg/";"0";"RUR";"729";"http://pt.loc/image/providers/optim/picture/17b/17bdcb5b529a63aa843043dde43b3a74.jpeg";"UU09W.ULDR0 Наружный блок LG";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Наруж. бл. универсальные &quot;инверторные&quot; (LG)";"";"";"";"LG";"";"";"Полупром";"000009552";"Наружный";"R410A";"Да";"A";"A";"";"";"3";"3.5";"540";"770";"245";"32";"47";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"9,52 (3/8)";"43";"-15";"15";"10";"";"50";"Нет"
"http://b2b.optim-m.ru/catalog/naruzh_bl_universalnye_invertornye_lg/uu12w_uldr0_naruzhnyy_blok_tm_lg/";"0";"RUR";"729";"http://pt.loc/image/providers/optim/picture/5c7/5c71932a6213b190ff09ea176b28383d.jpeg";"UU12W.ULDR0 Наружный блок ТМ LG";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Наруж. бл. универсальные &quot;инверторные&quot; (LG)";"";"";"";"LG";"";"";"Полупром";"000009755";"Наружный";"R410A";"Да";"A";"A";"";"";"4.6";"4.8";"540";"770";"245";"32";"47";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"9,52 (3/8)";"43";"-15";"15";"10";"";"50";"Нет"
"http://b2b.optim-m.ru/catalog/naruzh_bl_universalnye_invertornye_lg/uu18w_ue2r0_naruzhnyy_blok_tm_lg/";"0";"RUR";"729";"http://pt.loc/image/providers/optim/picture/57a/57a9336858207d9dd4eb509f85bd0fdb.jpeg";"UU18W.UE2R0 Наружный блок ТМ LG";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Наруж. бл. универсальные &quot;инверторные&quot; (LG)";"";"";"";"LG";"";"";"Полупром";"000008569";"Наружный";"R410A";"Да";"A";"A";"";"";"6.3";"6.6";"655";"870";"320";"48";"48";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"12,7 (1/2)";"43";"-15";"40";"30";"";"50";"Нет"
"http://b2b.optim-m.ru/catalog/naruzh_bl_universalnye_invertornye_lg/uu18wc_ul1r0_naruzhnyy_blok_tm_lg_smart/";"0";"RUR";"729";"http://pt.loc/image/providers/optim/picture/64e/64e1e2c2149ba04f26d53293af76754f.jpeg";"UU18WC.UL1R0 Наружный блок ТМ LG SMART";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Наруж. бл. универсальные &quot;инверторные&quot; (LG)";"";"";"";"LG";"5.5";"5.8";"VRF";"000016928";"Наружный";"R410A";"Да";"A";"A";"1.7";"1.65";"8";"7.1";"545";"770";"288";"35.5";"54";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"12,7 (1/2)";"54";"-10";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/naruzh_bl_universalnye_invertornye_lg/uu24w_u42r0_naruzhnyy_blok_tm_lg/";"0";"RUR";"729";"http://pt.loc/image/providers/optim/picture/964/964d811de12ef273a39f8f23ff9114d9.jpeg";"UU24W.U42R0 Наружный блок ТМ LG";"Бытовой и Полупромышленный Климат";"Полупромышленное Кондиционирование";"LG";"Наруж. бл. универсальные &quot;инверторные&quot; (LG)";"";"";"";"LG";"";"";"Полупром";"000009126";"Наружный";"R410A";"Да";"A";"A";"";"";"8.3";"9.6";"834";"950";"330";"61";"47";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"15,88 (5/8)";"43";"-15";"50";"30";"";"50";"Нет"
